Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Estimated crime in Alabama

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,

Estimated crime in Connecticut

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1977,   3108000,       8774,         132,         521,       4026,       4095,     141719,      41833,      81450,      18436,         282.3,           4.2,          16.8,         129.5,         131.8,       4559.8,       1346.0,       2620.7,         593.2 
1978,   3099000,       9762,         129,         533,       4798,       4302,     143003,      42207,      80500,      20296,         315.0,           4.2,          17.2,         154.8,         138.8,       4614.5,       1362.0,       2597.6,         654.9 
1979,   3115000,      12902,         131,         752,       6021,       5998,     167131,      48229,      96997,      21905,         414.2,           4.2,          24.1,         193.3,         192.6,       5365.4,       1548.3,       3113.9,         703.2 
1980,   3095224,      12768,         146,         670,       6749,       5203,     169283,      52638,      95631,      21014,         412.5,           4.7,          21.6,         218.0,         168.1,       5469.2,       1700.6,       3089.6,         678.9 
1981,   3132000,      14033,         168,         687,       7709,       5469,     168790,      52990,      96927,      18873,         448.1,           5.4,          21.9,         246.1,         174.6,       5389.2,       1691.9,       3094.7,         602.6 
1982,   3153000,      12597,         164,         692,       6574,       5167,     158532,      44481,      96640,      17411,         399.5,           5.2,          21.9,         208.5,         163.9,       5028.0,       1410.8,       3065.0,         552.2 
1983,   3138000,      11767,         129,         627,       6296,       4715,     144437,      39988,      89421,      15028,         375.0,           4.1,          20.0,         200.6,         150.3,       4602.8,       1274.3,       2849.6,         478.9 
1984,   3154000,      12422,         122,         759,       6009,       5532,     133573,      35607,      84630,      13336,         393.8,           3.9,          24.1,         190.5,         175.4,       4235.0,       1128.9,       2683.3,         422.8 
1985,   3174000,      12758,         120,         763,       6032,       5843,     136572,      36041,      86524,      14007,         402.0,           3.8,          24.0,         190.0,         184.1,       4302.8,       1135.5,       2726.0,         441.3 
1986,   3189000,      13578,         148,         760,       6129,       6541,     140411,      38190,      87963,      14258,         425.8,           4.6,          23.8,         192.2,         205.1,       4403.0,       1197.6,       2758.3,         447.1 
1987,   3211000,      13455,         156,         800,       5720,       6779,     146958,      39120,      90852,      16986,         419.0,           4.9,          24.9,         178.1,         211.1,       4576.7,       1218.3,       2829.4,         529.0 
1988,   3241000,      14759,         174,         849,       6080,       7656,     150455,      39477,      91079,      19899,         455.4,           5.4,          26.2,         187.6,         236.2,       4642.2,       1218.0,       2810.2,         614.0 
1989,   3239000,      16576,         190,         892,       6956,       8538,     154119,      40035,      91483,      22601,         511.8,           5.9,          27.5,         214.8,         263.6,       4758.2,       1236.0,       2824.4,         697.8 
1990,   3287116,      18201,         166,         918,       7717,       9400,     158867,      40355,      94485,      24027,         553.7,           5.1,          27.9,         234.8,         286.0,       4833.0,       1227.7,       2874.4,         730.9 
1991,   3291000,      17761,         187,         960,       7384,       9230,     158770,      39198,      93384,      26188,         539.7,           5.7,          29.2,         224.4,         280.5,       4824.4,       1191.1,       2837.6,         795.7 
1992,   3281000,      16252,         166,         884,       6918,       8284,     149535,      36372,      89463,      23700,         495.3,           5.1,          26.9,         210.9,         252.5,       4557.6,       1108.6,       2726.7,         722.3 
1993,   3277000,      14949,         206,         800,       6447,       7496,     137443,      32052,      85876,      19515,         456.2,           6.3,          24.4,         196.7,         228.7,       4194.2,         978.1,       2620.6,         595.5 
1994,   3275000,      14916,         215,         806,       6150,       7745,     134030,      29142,      84721,      20167,         455.5,           6.6,          24.6,         187.8,         236.5,       4092.5,         889.8,       2586.9,         615.8 
1995,   3275000,      13293,         150,         776,       5345,       7022,     134188,      29095,      87401,      17692,         405.9,           4.6,          23.7,         163.2,         214.4,       4097.3,         888.4,       2668.7,         540.2 
1996,   3274000,      13490,         158,         755,       5552,       7025,     124924,      27574,      81328,      16022,         412.0,           4.8,          23.1,         169.6,         214.6,       3815.6,         842.2,       2484.1,         489.4 
1997,   3270000,      12781,         124,         740,       4999,       6918,     117505,      24143,      78821,      14541,         390.9,           3.8,          22.6,         152.9,         211.6,       3593.4,         738.3,       2410.4,         444.7 
1998,   3274000,      11993,         135,         728,       4379,       6751,     111978,      21801,      77472,      12705,         366.3,           4.1,          22.2,         133.8,         206.2,       3420.2,         665.9,       2366.3,         388.1 
1999,   3282031,      11342,         107,         654,       4054,       6527,      99894,      19298,      69299,      11297,         345.6,           3.3,          19.9,         123.5,         198.9,       3043.7,         588.0,       2111.5,         344.2 
2000,   3405565,      11058,          98,         678,       3832,       6450,      99033,      17436,      68498,      13099,         324.7,           2.9,          19.9,         112.5,         189.4,       2908.0,         512.0,       2011.4,         384.6 
2001,   3434602,      11492,         105,         639,       4183,       6565,      95299,      17159,      65762,      12378,         334.6,           3.1,          18.6,         121.8,         191.1,       2774.7,         499.6,       1914.7,         360.4 
2002,   3458587,      10807,          84,         740,       4069,       5914,      93426,      17111,      64735,      11580,         312.5,           2.4,          21.4,         117.6,         171.0,       2701.3,         494.7,       1871.7,         334.8 
2003,   3486960,      11045,         112,         698,       4212,       6023,      92981,      16043,      65568,      11370,         316.8,           3.2,          20.0,         120.8,         172.7,       2666.5,         460.1,       1880.4,         326.1 
2004,   3498966,      10113,         100,         755,       4188,       5070,      93942,      15959,      66770,      11213,         289.0,           2.9,          21.6,         119.7,         144.9,       2684.9,         456.1,       1908.3,         320.5 
2005,   3500701,       9542,         105,         712,       3933,       4792,      90270,      15245,      64416,      10609,         273.0,           3.0,          20.3,         112.3,         136.9,       2579.0,         435.5,       1840.0,         303.0 
2006,   3504809,      10505,         137,         696,       4460,       5212,      90638,      15583,      64765,      10290,         299.7,           3.9,          19.9,         127.3,         148.7,       2586.1,         444.6,       1847.9,         293.6 
2007,   3502309,      10547,         113,         690,       4303,       5441,      86528,      15640,      60937,       9951,         301.1,           3.2,          19.7,         122.9,         155.4,       2470.6,         446.6,       1739.9,         284.1 
2008,   3501252,      10737,         132,         680,       4043,       5882,      87210,      15107,      63212,       8891,         306.7,           3.8,          19.4,         115.5,         168.0,       2490.8,         431.5,       1805.4,         253.9 
2009,   3518288,      10588,         106,         657,       4001,       5824,      82625,      15172,      59992,       7461,         300.9,           3.0,          18.7,         113.7,         165.5,       2348.4,         431.2,       1705.1,         212.1 
2010,   3575498,      10083,         133,         595,       3553,       5802,      78259,      15145,      56413,       6701,         282.0,           3.7,          16.6,          99.4,         162.3,       2188.8,         423.6,       1577.8,         187.4 
2011,   3586717,       9889,         129,         689,       3689,       5382,      77205,      15468,      55067,       6670,         275.7,           3.6,          19.2,         102.9,         150.1,       2152.5,         431.3,       1535.3,         186.0 
2012,   3590347,      10160,         146,         919,       3687,       5408,      76834,      14711,      55674,       6449,         283.0,           4.1,          25.6,         102.7,         150.6,       2140.0,         409.7,       1550.7,         179.6 

Estimated crime in Delaware

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1977,     582000,       2224,          35,         145,         914,       1130,      33919,       9793,      21408,       2718,         382.1,           6.0,          24.9,         157.0,         194.2,       5828.0,       1682.6,       3678.4,         467.0 
1978,     583000,       2569,          39,         119,         848,       1563,      34474,       9466,      22111,       2897,         440.7,           6.7,          20.4,         145.5,         268.1,       5913.2,       1623.7,       3792.6,         496.9 
1979,     582000,       3127,          33,         162,         753,       2179,      34853,       8890,      23081,       2882,         537.3,           5.7,          27.8,         129.4,         374.4,       5988.5,       1527.5,       3965.8,         495.2 
1980,     594779,       2824,          41,         144,         815,       1824,      37482,       9698,      25077,       2707,         474.8,           6.9,          24.2,         137.0,         306.7,       6301.8,       1630.5,       4216.2,         455.1 
1981,     598000,       3044,          40,         170,         844,       1990,      36958,       9627,      24759,       2572,         509.0,           6.7,          28.4,         141.1,         332.8,       6180.3,       1609.9,       4140.3,         430.1 
1982,     602000,       3370,          32,         186,         737,       2415,      35067,       8698,      23891,       2478,         559.8,           5.3,          30.9,         122.4,         401.2,       5825.1,       1444.9,       3968.6,         411.6 
1983,     606000,       2746,          25,         229,         699,       1793,      30378,       7414,      20908,       2056,         453.1,           4.1,          37.8,         115.3,         295.9,       5012.9,       1223.4,       3450.2,         339.3 
1984,     613000,       2671,          25,         300,         711,       1635,      28021,       6678,      19747,       1596,         435.7,           4.1,          48.9,         116.0,         266.7,       4571.1,       1089.4,       3221.4,         260.4 
1985,     622000,       2695,          30,         296,         773,       1596,      28164,       6826,      19638,       1700,         433.3,           4.8,          47.6,         124.3,         256.6,       4528.0,       1097.4,       3157.2,         273.3 
1986,     633000,       2703,          31,         360,         786,       1526,      27881,       6598,      19562,       1721,         427.0,           4.9,          56.9,         124.2,         241.1,       4404.6,       1042.3,       3090.4,         271.9 
1987,     644000,       2774,          33,         441,         789,       1511,      29032,       6572,      20453,       2007,         430.7,           5.1,          68.5,         122.5,         234.6,       4508.1,       1020.5,       3175.9,         311.6 
1988,     660000,       2981,          34,         491,         784,       1672,      28693,       6868,      19824,       2001,         451.7,           5.2,          74.4,         118.8,         253.3,       4347.4,       1040.6,       3003.6,         303.2 
1989,     673000,       3745,          34,         569,         934,       2208,      28998,       6072,      20294,       2632,         556.5,           5.1,          84.5,         138.8,         328.1,       4308.8,         902.2,       3015.5,         391.1 
1990,     666168,       4365,          33,         587,       1098,       2647,      31344,       6465,      21922,       2957,         655.2,           5.0,          88.1,         164.8,         397.3,       4705.1,         970.5,       3290.8,         443.9 
1991,     680000,       4857,          37,         588,       1460,       2772,      35055,       7668,      24836,       2551,         714.3,           5.4,          86.5,         214.7,         407.6,       5155.1,       1127.6,       3652.4,         375.1 
1992,     689000,       4280,          32,         591,       1042,       2615,      29126,       6598,      20419,       2109,         621.2,           4.6,          85.8,         151.2,         379.5,       4227.3,         957.6,       2963.6,         306.1 
1993,     700000,       4801,          35,         539,       1307,       2920,      29304,       6244,      20853,       2207,         685.9,           5.0,          77.0,         186.7,         417.1,       4186.3,         892.0,       2979.0,         315.3 
1994,     706000,       4549,          33,         546,       1141,       2829,      29971,       6198,      20828,       2945,         644.3,           4.7,          77.3,         161.6,         400.7,       4245.2,         877.9,       2950.1,         417.1 
1995,     717000,       5198,          25,         575,       1425,       3173,      31790,       6491,      22329,       2970,         725.0,           3.5,          80.2,         198.7,         442.5,       4433.8,         905.3,       3114.2,         414.2 
1996,     725000,       4845,          31,         454,       1304,       3056,      30643,       5830,      21665,       3148,         668.3,           4.3,          62.6,         179.9,         421.5,       4226.6,         804.1,       2988.3,         434.2 
1997,     732000,       5753,          22,         428,       1783,       3520,      36578,       6421,      25904,       4253,         785.9,           3.0,          58.5,         243.6,         480.9,       4997.0,         877.2,       3538.8,         581.0 
1998,     744000,       5672,          21,         499,       1445,       3707,      34230,       6395,      24649,       3186,         762.4,           2.8,          67.1,         194.2,         498.3,       4600.8,         859.5,       3313.0,         428.2 
1999,     753538,       5534,          24,         529,       1492,       3489,      30922,       5245,      22634,       3043,         734.4,           3.2,          70.2,         198.0,         463.0,       4103.6,         696.0,       3003.7,         403.8 
2000,     783600,       5363,          25,         424,       1394,       3520,      29727,       5216,      21360,       3151,         684.4,           3.2,          54.1,         177.9,         449.2,       3793.6,         665.6,       2725.9,         402.1 
2001,     796599,       4868,          23,         420,       1156,       3269,      27399,       5144,      19476,       2779,         611.1,           2.9,          52.7,         145.1,         410.4,       3439.5,         645.7,       2444.9,         348.9 
2002,     805945,       4836,          26,         358,       1154,       3298,      26967,       5355,      18555,       3057,         600.0,           3.2,          44.4,         143.2,         409.2,       3346.0,         664.4,       2302.3,         379.3 
2003,     818166,       5525,          21,         370,       1441,       3693,      27943,       6066,      18933,       2944,         675.3,           2.6,          45.2,         176.1,         451.4,       3415.3,         741.4,       2314.1,         359.8 
2004,     830069,       5105,          28,         357,       1343,       3377,      27256,       5669,      19285,       2302,         615.0,           3.4,          43.0,         161.8,         406.8,       3283.6,         683.0,       2323.3,         277.3 
2005,     841741,       5332,          37,         377,       1306,       3612,      26245,       5811,      18085,       2349,         633.0,           4.4,          44.8,         155.2,         429.1,       3118.0,         690.4,       2148.0,         279.0 
2006,     853476,       5983,          42,         417,       1791,       3733,      29670,       6337,      20449,       2884,         701.0,           4.9,          48.9,         209.8,         437.4,       3476.4,         742.5,       2396.0,         337.9 
2007,     864764,       6100,          39,         341,       1763,       3957,      29216,       6420,      20454,       2342,         705.4,           4.5,          39.4,         203.9,         457.6,       3378.5,         742.4,       2365.3,         270.8 
2008,     873092,       6187,          57,         371,       1847,       3912,      31385,       6783,      22045,       2557,         708.6,           6.5,          42.5,         211.5,         448.1,       3594.7,         776.9,       2524.9,         292.9 
2009,     885122,       5713,          41,         395,       1680,       3597,      29685,       6943,      20836,       1906,         645.4,           4.6,          44.6,         189.8,         406.4,       3353.8,         784.4,       2354.0,         215.3 
2010,     899792,       5608,          51,         326,       1839,       3392,      31078,       7550,      21593,       1935,         623.3,           5.7,          36.2,         204.4,         377.0,       3453.9,         839.1,       2399.8,         215.0 
2011,     908137,       5144,          48,         307,       1558,       3231,      31163,       7617,      22001,       1545,         566.4,           5.3,          33.8,         171.6,         355.8,       3431.5,         838.8,       2422.7,         170.1 
2012,     917092,       5020,          57,         243,       1492,       3228,      30639,       7371,      21832,       1436,         547.4,           6.2,          26.5,         162.7,         352.0,       3340.9,         803.7,       2380.6,         156.6 

Estimated crime in District of Columbia

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1977,     690000,       9843,         192,         402,       6655,       2594,      39978,      11590,      25646,       2742,       1426.5,          27.8,          58.3,         964.5,         375.9,       5793.9,       1679.7,       3716.8,         397.4 
1978,     674000,       9515,         189,         447,       6333,       2546,      41435,      12497,      25744,       3194,       1411.7,          28.0,          66.3,         939.6,         377.7,       6147.6,       1854.2,       3819.6,         473.9 
1979,     656000,      10553,         180,         489,       6920,       2964,      45877,      13452,      28819,       3606,       1608.7,          27.4,          74.5,       1054.9,         451.8,       6993.4,       2050.6,       4393.1,         549.7 
1980,     635233,      12772,         200,         439,       8897,       3236,      50896,      16260,      31068,       3568,       2010.6,          31.5,          69.1,       1400.6,         509.4,       8012.2,       2559.7,       4890.8,         561.7 
1981,     636000,      14468,         223,         414,      10399,       3432,      53442,      16832,      32845,       3765,       2274.8,          35.1,          65.1,       1635.1,         539.6,       8402.8,       2646.5,       5164.3,         592.0 
1982,     631000,      13397,         194,         421,       9137,       3645,      52295,      14774,      33435,       4086,       2123.1,          30.7,          66.7,       1448.0,         577.7,       8287.6,       2341.4,       5298.7,         647.5 
1983,     623000,      11933,         183,         406,       7698,       3646,      45843,      12483,      29405,       3955,       1915.4,          29.4,          65.2,       1235.6,         585.2,       7358.4,       2003.7,       4719.9,         634.8 
1984,     623000,      10725,         175,         366,       6087,       4097,      42799,      10954,      27471,       4374,       1721.5,          28.1,          58.7,         977.0,         657.6,       6869.8,       1758.3,       4409.5,         702.1 
1985,     626000,      10171,         147,         337,       5230,       4457,      39904,      10005,      24874,       5025,       1624.8,          23.5,          53.8,         835.5,         712.0,       6374.4,       1598.2,       3973.5,         802.7 
1986,     626000,       9423,         194,         328,       4720,       4181,      42781,      10815,      25861,       6105,       1505.3,          31.0,          52.4,         754.0,         667.9,       6834.0,       1727.6,       4131.2,         975.2 
1987,     622000,      10016,         225,         245,       4462,       5084,      42553,      11244,      25012,       6297,       1610.3,          36.2,          39.4,         717.4,         817.4,       6841.3,       1807.7,       4021.2,       1012.4 
1988,     620000,      11914,         369,         165,       5690,       5690,      49557,      12300,      28624,       8633,       1921.6,          59.5,          26.6,         917.7,         917.7,       7993.1,       1983.9,       4616.8,       1392.4 
1989,     604000,      12937,         434,         186,       6542,       5775,      49235,      11780,      29164,       8291,       2141.9,          71.9,          30.8,       1083.1,         956.1,       8151.5,       1950.3,       4828.5,       1372.7 
1990,     606900,      14919,         472,         303,       7365,       6779,      50470,      12035,      30326,       8109,       2458.2,          77.8,          49.9,       1213.5,       1117.0,       8316.0,       1983.0,       4996.9,       1336.1 
1991,     598000,      14671,         482,         214,       7269,       6706,      49722,      12405,      29182,       8135,       2453.3,          80.6,          35.8,       1215.6,       1121.4,       8314.7,       2074.4,       4879.9,       1360.4 
1992,     589000,      16685,         443,         215,       7459,       8568,      50502,      10721,      30663,       9118,       2832.8,          75.2,          36.5,       1266.4,       1454.7,       8574.2,       1820.2,       5205.9,       1548.0 
1993,     578000,      16888,         454,         324,       7107,       9003,      51091,      11534,      31495,       8062,       2921.8,          78.5,          56.1,       1229.6,       1557.6,       8839.3,       1995.5,       5449.0,       1394.8 
1994,     570000,      15177,         399,         249,       6311,       8218,      48009,      10037,      29711,       8261,       2662.6,          70.0,          43.7,       1107.2,       1441.8,       8422.6,       1760.9,       5212.5,       1449.3 
1995,     554000,      14744,         360,         292,       6864,       7228,      52697,      10185,      32319,      10193,       2661.4,          65.0,          52.7,       1239.0,       1304.7,       9512.1,       1838.4,       5833.8,       1839.9 
1996,     543000,      13411,         397,         260,       6444,       6310,      51188,       9828,      31385,       9975,       2469.8,          73.1,          47.9,       1186.7,       1162.1,       9426.9,       1809.9,       5779.9,       1837.0 
1997,     529000,      10708,         301,         218,       4501,       5688,      41341,       6963,      26809,       7569,       2024.2,          56.9,          41.2,         850.9,       1075.2,       7814.9,       1316.3,       5067.9,       1430.8 
1998,     523000,       8988,         260,         190,       3606,       4932,      37222,       6361,      24360,       6501,       1718.5,          49.7,          36.3,         689.5,         943.0,       7117.0,       1216.3,       4657.7,       1243.0 
1999,     519000,       8448,         241,         248,       3344,       4615,      33420,       5067,      21701,       6652,       1627.7,          46.4,          47.8,         644.3,         889.2,       6439.3,         976.3,       4181.3,       1281.7 
2000,     572059,       8626,         239,         251,       3554,       4582,      33000,       4745,      21655,       6600,       1507.9,          41.8,          43.9,         621.3,         801.0,       5768.6,         829.5,       3785.4,       1153.7 
2001,     573822,       9195,         231,         181,       3780,       5003,      35232,       4949,      22313,       7970,       1602.4,          40.3,          31.5,         658.7,         871.9,       6139.9,         862.5,       3888.5,       1388.9 
2002,     569157,       9322,         264,         262,       3834,       4962,      36477,       5170,      21708,       9599,       1637.9,          46.4,          46.0,         673.6,         871.8,       6409.0,         908.4,       3814.1,       1686.5 
2003,     557620,       9061,         249,         274,       3941,       4597,      32696,       4671,      18119,       9906,       1624.9,          44.7,          49.1,         706.8,         824.4,       5863.5,         837.7,       3249.3,       1776.5 
2004,     554239,       7590,         198,         222,       3202,       3968,      26896,       3946,      14542,       8408,       1369.4,          35.7,          40.1,         577.7,         715.9,       4852.8,         712.0,       2623.8,       1517.0 
2005,     582049,       8032,         195,         166,       3700,       3971,      26133,       3577,      14836,       7720,       1380.0,          33.5,          28.5,         635.7,         682.2,       4490.0,         614.6,       2549.0,       1326.0 
2006,     581530,       8772,         169,         185,       3829,       4589,      27064,       3835,      15908,       7321,       1508.4,          29.1,          31.8,         658.4,         789.1,       4653.9,         659.5,       2735.5,       1258.9 
2007,     588292,       8325,         181,         192,       4265,       3687,      28922,       3926,      17390,       7606,       1415.1,          30.8,          32.6,         725.0,         626.7,       4916.3,         667.4,       2956.0,       1292.9 
2008,     591833,       8509,         186,         186,       4430,       3707,      30211,       3788,      19958,       6465,       1437.7,          31.4,          31.4,         748.5,         626.4,       5104.6,         640.0,       3372.2,       1092.4 
2009,     599657,       8089,         145,         150,       4404,       3390,      28495,       3696,      19267,       5532,       1348.9,          24.2,          25.0,         734.4,         565.3,       4751.9,         616.4,       3213.0,         922.5 
2010,     604912,       8026,         132,         187,       4325,       3382,      28802,       4233,      19514,       5055,       1326.8,          21.8,          30.9,         715.0,         559.1,       4761.4,         699.8,       3225.9,         835.7 
2011,     619020,       7433,         108,         173,       4094,       3058,      29654,       3850,      21347,       4457,       1200.8,          17.4,          27.9,         661.4,         494.0,       4790.5,         622.0,       3448.5,         720.0 
2012,     632323,       7864,          88,         236,       4036,       3504,      30736,       3519,      23556,       3661,       1243.7,          13.9,          37.3,         638.3,         554.1,       4860.8,         556.5,       3725.3,         579.0 

Estimated crime in Florida

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1977,   8452000,      58052,         859,       3348,      15885,      37960,     511494,     157195,     324601,      29698,         686.8,          10.2,          39.6,         187.9,         449.1,       6051.8,       1859.9,       3840.5,         351.4 
1978,   8594000,      65792,         949,       3960,      17701,      43182,     541760,     170061,     338299,      33400,         765.6,          11.0,          46.1,         206.0,         502.5,       6303.9,       1978.8,       3936.5,         388.6 
1979,   8860000,      73881,       1084,       4576,      22097,      46124,     607281,     190884,     378099,      38298,         833.9,          12.2,          51.6,         249.4,         520.6,       6854.2,       2154.4,       4267.5,         432.3 
1980,   9567112,      94095,       1387,       5439,      34015,      53254,     709730,     239825,     424223,      45682,         983.5,          14.5,          56.9,         355.5,         556.6,       7418.4,       2506.8,       4434.2,         477.5 
1981,  10166000,      98109,       1522,       5707,      35473,      55407,     718470,     241536,     431222,      45712,         965.1,          15.0,          56.1,         348.9,         545.0,       7067.4,       2375.9,       4241.8,         449.7 
1982,  10416000,      93411,       1409,       5587,      31002,      55413,     684166,     211932,     427462,      44772,         896.8,          13.5,          53.6,         297.6,         532.0,       6568.4,       2034.7,       4103.9,         429.8 
1983,  10680000,      88292,       1199,       5170,      28126,      53797,     635934,     191902,     400796,      43236,         826.7,          11.2,          48.4,         263.4,         503.7,       5954.4,       1796.8,       3752.8,         404.8 
1984,  10976000,      95270,       1264,       5570,      30311,      58125,     653429,     198446,     408153,      46830,         868.0,          11.5,          50.7,         276.2,         529.6,       5953.3,       1808.0,       3718.6,         426.7 
1985,  11366000,     106971,       1296,       6004,      35506,      64165,     753918,     228402,     465792,      59724,         941.1,          11.4,          52.8,         312.4,         564.5,       6633.1,       2009.5,       4098.1,         525.5 
1986,  11675000,     121013,       1371,       6152,      42822,      70668,     839651,     259331,     510496,      69824,       1036.5,          11.7,          52.7,         366.8,         605.3,       7191.9,       2221.3,       4372.6,         598.1 
1987,  12023000,     123168,       1371,       6032,      42869,      72896,     899167,     271346,     546466,      81355,       1024.4,          11.4,          50.2,         356.6,         606.3,       7478.7,       2256.9,       4545.2,         676.7 
1988,  12377000,     138343,       1416,       6154,      49916,      80857,     967869,     283960,     589215,      94694,       1117.7,          11.4,          49.7,         403.3,         653.3,       7819.9,       2294.3,       4760.6,         765.1 
1989,  12671000,     140575,       1405,       6299,      51188,      81683,     975042,     289254,     583702,     102086,       1109.4,          11.1,          49.7,         404.0,         644.6,       7695.1,       2282.8,       4606.6,         805.7 
1990,  12937926,     160990,       1379,       6781,      53928,      98902,     978944,     280832,     591210,     106902,       1244.3,          10.7,          52.4,         416.8,         764.4,       7566.5,       2170.6,       4569.6,         826.3 
1991,  13277000,     157243,       1248,       6865,      53083,      96047,     977570,     266313,     607222,     104035,       1184.3,           9.4,          51.7,         399.8,         723.4,       7362.9,       2005.8,       4573.5,         783.6 
1992,  13488000,     162827,       1208,       7310,      49482,     104827,     964533,     254755,     598093,     111685,       1207.2,           9.0,          54.2,         366.9,         777.2,       7151.0,       1888.8,       4434.3,         828.0 
1993,  13679000,     164975,       1224,       7359,      48913,     107479,     977363,     251063,     603784,     122516,       1206.0,           8.9,          53.8,         357.6,         785.7,       7145.0,       1835.4,       4413.9,         895.7 
1994,  13953000,     160016,       1165,       7301,      45871,     105679,     991105,     237341,     626578,     127186,       1146.8,           8.3,          52.3,         328.8,         757.4,       7103.2,       1701.0,       4490.6,         911.5 
1995,  14166000,     151711,       1037,       6887,      42485,     101302,     939288,     215657,     612311,     111320,       1071.0,           7.3,          48.6,         299.9,         715.1,       6630.6,       1522.4,       4322.4,         785.8 
1996,  14400000,     151350,       1077,       7508,      41643,     101122,     928273,     219056,     605448,     103769,       1051.0,           7.5,          52.1,         289.2,         702.2,       6446.3,       1521.2,       4204.5,         720.6 
1997,  14654000,     149996,       1012,       7599,      40459,     100926,     915613,     213926,     594492,     107195,       1023.6,           6.9,          51.9,         276.1,         688.7,       6248.2,       1459.8,       4056.9,         731.5 
1998,  14916000,     140016,         967,       7404,      36198,      95447,     887107,     203105,     579752,     104250,         938.7,           6.5,          49.6,         242.7,         639.9,       5947.4,       1361.7,       3886.8,         698.9 
1999,  15111244,     129044,         859,       6990,      31969,      89226,     808674,     181378,     534105,      93191,         854.0,           5.7,          46.3,         211.6,         590.5,       5351.5,       1200.3,       3534.5,         616.7 
2000,  15982378,     129777,         903,       7057,      31809,      90008,     780377,     172898,     518298,      89181,         812.0,           5.6,          44.2,         199.0,         563.2,       4882.7,       1081.8,       3242.9,         558.0 
2001,  16373330,     130713,         874,       6641,      32867,      90331,     782517,     176052,     516548,      89917,         798.3,           5.3,          40.6,         200.7,         551.7,       4779.2,       1075.2,       3154.8,         549.2 
2002,  16691701,     128721,         911,       6753,      32581,      88476,     777236,     177242,     511478,      88516,         771.2,           5.5,          40.5,         195.2,         530.1,       4656.4,       1061.9,       3064.3,         530.3 
2003,  16999181,     124280,         924,       6727,      31523,      85106,     757696,     170644,     505489,      81563,         731.1,           5.4,          39.6,         185.4,         500.6,       4457.3,       1003.8,       2973.6,         479.8 
2004,  17385430,     123754,         946,       6612,      29997,      86199,     727141,     166332,     482484,      78325,         711.8,           5.4,          38.0,         172.5,         495.8,       4182.5,         956.7,       2775.2,         450.5 
2005,  17768191,     125957,         883,       6592,      30141,      88341,     712998,     164783,     472912,      75303,         709.0,           5.0,          37.1,         169.6,         497.2,       4013.0,         927.4,       2662.0,         424.0 
2006,  18089888,     129602,       1129,       6475,      34147,      87851,     721101,     170873,     473774,      76454,         716.4,           6.2,          35.8,         188.8,         485.6,       3986.2,         944.6,       2619.0,         422.6 
2007,  18251243,     131878,       1202,       6149,      38155,      86372,     746249,     181836,     490783,      73630,         722.6,           6.6,          33.7,         209.1,         473.2,       4088.8,         996.3,       2689.0,         403.4 
2008,  18328340,     126256,       1168,       5972,      36268,      82848,     758889,     188472,     506902,      63515,         688.9,           6.4,          32.6,         197.9,         452.0,       4140.5,       1028.3,       2765.7,         346.5 
2009,  18537969,     113541,       1017,       5501,      30911,      76112,     712010,     181884,     479867,      50259,         612.5,           5.5,          29.7,         166.7,         410.6,       3840.8,         981.1,       2588.6,         271.1 
2010,  18838613,     101969,         987,       5373,      26086,      69523,     669035,     169119,     458454,      41462,         541.3,           5.2,          28.5,         138.5,         369.0,       3551.4,         897.7,       2433.6,         220.1 
2011,  19082262,      98198,         984,       5273,      25622,      66319,     671200,     170171,     461408,      39621,         514.6,           5.2,          27.6,         134.3,         347.5,       3517.4,         891.8,       2418.0,         207.6 
